tid,lat,lon,timestamp
27379,40.7523002736096,-73.9756518602371,2025-07-05 17:00:00
27382,40.9354536198686,-73.90199224672071,2025-06-30 21:00:00
27382,40.9346088933103,-73.9013032597358,2025-07-01 01:00:00
27382,40.7516382041996,-73.9706145888757,2025-07-01 16:00:00
27382,40.75241411957849,-73.9753209341317,2025-07-01 21:00:00
27382,40.9354536198686,-73.90199224672071,2025-07-01 21:00:00
27382,40.9354536198686,-73.90199224672071,2025-07-02 23:00:00
27382,40.9266458604817,-73.85567665100099,2025-07-03 11:00:00
27382,40.9281510190933,-73.85337826233729,2025-07-03 12:00:00
27382,40.7680332698216,-73.9818692207336,2025-07-03 13:00:00
27382,40.76792357432161,-73.9819443225861,2025-07-03 13:00:00
27382,40.832726,-73.859792,2025-07-04 10:00:00
27382,40.75241411957849,-73.9753209341317,2025-07-04 14:00:00
27382,40.9354536198686,-73.90199224672071,2025-07-04 23:00:00
27382,40.9346088933103,-73.9013032597358,2025-07-05 01:00:00
27382,40.773839,-73.87122,2025-07-05 17:00:00
27382,40.774305313494295,-73.8703939537733,2025-07-05 18:00:00
27382,40.7743181132739,-73.86932373046879,2025-07-05 18:00:00
27385,40.7522887787384,-73.97421323151809,2025-06-30 16:00:00
27385,40.75241411957849,-73.9753209341317,2025-06-30 19:00:00
27385,40.9354536198686,-73.90199224672071,2025-06-30 19:00:00
27385,40.858729,-73.868765,2025-07-01 01:00:00
27385,40.8209536634769,-73.93558314608191,2025-07-01 18:00:00
27385,40.95377971168461,-73.8588523864746,2025-07-02 20:00:00
27385,40.9346088933103,-73.9013032597358,2025-07-03 22:00:00
27385,40.934621840739005,-73.9012956619263,2025-07-04 10:00:00
27385,40.934621840739005,-73.9012956619263,2025-07-05 18:00:00
27385,40.832726,-73.859792,2025-07-05 19:00:00
27385,40.9640656736458,-73.8564507286516,2025-07-05 21:00:00
27385,40.8050275833333,-73.954893,2025-07-06 15:00:00
27386,40.75241411957849,-73.9753209341317,2025-06-30 22:00:00
27386,40.9354536198686,-73.90199224672071,2025-06-30 23:00:00
27386,40.9346088933103,-73.9013032597358,2025-07-01 00:00:00
27386,40.7522887787384,-73.97421323151809,2025-07-01 17:00:00
27386,40.9354536198686,-73.90199224672071,2025-07-01 23:00:00
27386,40.75241411957849,-73.9753209341317,2025-07-02 11:00:00
27386,40.7539699315439,-73.9661434543424,2025-07-02 20:00:00
27386,40.9346088933103,-73.9013032597358,2025-07-02 23:00:00
27386,40.7428831446877,-74.0059437988114,2025-07-03 11:00:00
27386,40.7445639162888,-73.9966300528613,2025-07-03 20:00:00
27386,40.9346088933103,-73.9013032597358,2025-07-04 23:00:00
27386,40.75241411957849,-73.9753209341317,2025-07-05 11:00:00
27386,40.75126893634671,-73.9733637972152,2025-07-05 20:00:00
27386,40.9346088933103,-73.9013032597358,2025-07-05 22:00:00
27390,40.7522887787384,-73.97421323151809,2025-06-30 18:00:00
27390,40.7530114268745,-73.97708415985109,2025-06-30 21:00:00
27390,40.9348695969771,-73.9014066079386,2025-06-30 21:00:00
27390,40.9354536198686,-73.90199224672071,2025-07-02 23:00:00
27390,40.75241411957849,-73.9753209341317,2025-07-03 14:00:00
27390,40.7522887787384,-73.97421323151809,2025-07-03 16:00:00
27390,40.727258767439,-73.98431539535521,2025-07-03 22:00:00
27390,40.9354536198686,-73.90199224672071,2025-07-04 01:00:00
27390,40.9348695969771,-73.9014066079386,2025-07-04 01:00:00
27390,40.75241411957849,-73.9753209341317,2025-07-06 11:00:00
27390,40.9348695969771,-73.9014066079386,2025-07-06 23:00:00
27378,40.934621840739005,-73.9012956619263,2025-06-30 11:00:00
27378,40.75241411957849,-73.9753209341317,2025-06-30 21:00:00
27378,40.7529138977339,-73.9771699905396,2025-06-30 22:00:00
27378,40.9354536198686,-73.90199224672071,2025-06-30 23:00:00
27378,40.7529138977339,-73.9771699905396,2025-07-03 22:00:00
27378,40.9346088933103,-73.9013032597358,2025-07-03 23:00:00
27378,40.7529138977339,-73.9771699905396,2025-07-04 22:00:00
27378,40.9354536198686,-73.90199224672071,2025-07-04 23:00:00
27378,40.9346088933103,-73.9013032597358,2025-07-04 23:00:00
27378,40.964581723146296,-73.85651964323391,2025-07-05 14:00:00
27378,40.9657589599888,-73.85678381557571,2025-07-05 15:00:00
27378,40.9266458604817,-73.85567665100099,2025-07-05 18:00:00
27378,40.9269376816056,-73.8531875610352,2025-07-05 18:00:00
27378,40.75241411957849,-73.9753209341317,2025-07-06 10:00:00
27381,40.9346088933103,-73.9013032597358,2025-06-30 09:00:00
27381,40.934621840739005,-73.9012956619263,2025-06-30 11:00:00
27381,40.9346088933103,-73.9013032597358,2025-06-30 11:00:00
27381,40.9346088933103,-73.9013032597358,2025-07-01 11:00:00
27381,40.9354536198686,-73.90199224672071,2025-07-02 00:00:00
27381,40.9346088933103,-73.9013032597358,2025-07-02 00:00:00
27381,40.934621840739005,-73.9012956619263,2025-07-02 11:00:00
27381,40.75241411957849,-73.9753209341317,2025-07-02 22:00:00
27381,40.7529138977339,-73.9771699905396,2025-07-02 22:00:00
27381,40.75241411957849,-73.9753209341317,2025-07-03 18:00:00
27381,40.9346088933103,-73.9013032597358,2025-07-03 23:00:00
27381,40.7522887787384,-73.97421323151809,2025-07-04 17:00:00
27381,40.752451576033394,-73.97521762534929,2025-07-04 17:00:00
27381,40.9354536198686,-73.90199224672071,2025-07-04 23:00:00
27381,40.75241411957849,-73.9753209341317,2025-07-05 11:00:00
27381,40.752451576033394,-73.97521762534929,2025-07-05 19:00:00
27381,40.7425116024848,-73.9803428219265,2025-07-06 00:00:00
27381,40.9346088933103,-73.9013032597358,2025-07-06 01:00:00
27381,40.9436422920969,-73.8810288906097,2025-07-06 10:00:00
27381,40.7564898726738,-73.9862680435181,2025-07-06 18:00:00
27381,40.756717428206,-73.9885854721069,2025-07-06 20:00:00
27389,40.7538296703099,-73.9764286303682,2025-07-02 17:00:00
27389,40.9348695969771,-73.9014066079386,2025-07-03 00:00:00
27389,40.753740532752296,-73.9743108014345,2025-07-03 16:00:00
27389,40.7521480591962,-73.9741615768365,2025-07-03 16:00:00
27389,40.934621840739005,-73.9012956619263,2025-07-04 10:00:00
27389,40.822071725918704,-73.92988268984209,2025-07-05 12:00:00
27389,40.9328062550792,-73.8991928100586,2025-07-05 13:00:00
27389,40.819541692997106,-73.933117389679,2025-07-05 17:00:00
27389,40.858729,-73.868765,2025-07-05 19:00:00
27389,40.8209536634769,-73.93558314608191,2025-07-05 19:00:00
27389,40.9348695969771,-73.9014066079386,2025-07-05 23:00:00
27389,40.87364275972929,-73.9081192016602,2025-07-06 13:00:00
27389,40.858729,-73.868765,2025-07-06 15:00:00
16210,40.6090656243329,-73.9577722549438,2025-06-30 09:00:00
16210,40.6076638682579,-73.9620969594765,2025-06-30 17:00:00
16210,40.5952441792535,-73.9551571011543,2025-07-01 11:00:00
16210,40.5952441792535,-73.9551571011543,2025-07-02 08:00:00
16210,40.7506137940318,-73.9885640144348,2025-07-02 09:00:00
16210,40.5952441792535,-73.9551571011543,2025-07-03 08:00:00
16210,40.7506137940318,-73.9885640144348,2025-07-03 08:00:00
16210,40.5952441792535,-73.9551571011543,2025-07-04 07:00:00
16210,40.738665000000005,-73.975303,2025-07-04 08:00:00
16210,40.59855225,-73.959401,2025-07-04 13:00:00
16210,40.715401768684394,-73.99648499999999,2025-07-04 18:00:00
16210,40.5952441792535,-73.9551571011543,2025-07-05 10:00:00
16210,40.7506137940318,-73.9885640144348,2025-07-05 11:00:00
16210,40.5952441792535,-73.9551571011543,2025-07-06 09:00:00
16210,40.7506137940318,-73.9885640144348,2025-07-06 10:00:00
16211,40.7182529167961,-73.993479459593,2025-07-01 17:00:00
16211,40.7173249642038,-73.998368882704,2025-07-01 18:00:00
16211,40.7152216317404,-73.998724680925,2025-07-01 19:00:00
16211,40.5952441792535,-73.9551571011543,2025-07-03 08:00:00
16211,40.5853251491669,-73.9520234015545,2025-07-03 12:00:00
16211,40.6215595176302,-74.0272954125895,2025-07-03 16:00:00
16211,40.6129751063909,-73.9825344085693,2025-07-03 18:00:00
16211,40.6142911076121,-73.9951092811548,2025-07-03 20:00:00
16211,40.5952441792535,-73.9551571011543,2025-07-04 12:00:00
16211,40.7506056663158,-73.9853239059448,2025-07-04 23:00:00
16211,40.6100061801137,-74.00673570454958,2025-07-05 03:00:00
16212,40.738665000000005,-73.975303,2025-06-30 09:00:00
16212,40.7506137940318,-73.9885640144348,2025-06-30 13:00:00
16212,40.5853251491669,-73.9520234015545,2025-07-01 12:00:00
16212,40.76379699,-73.748958,2025-07-01 18:00:00
16212,40.5952441792535,-73.9551571011543,2025-07-02 08:00:00
16212,40.5860602070524,-73.92983436584471,2025-07-02 18:00:00
16212,40.7506137940318,-73.9885640144348,2025-07-03 18:00:00
16212,40.7480325,-73.987227,2025-07-03 22:00:00
16212,40.738665000000005,-73.975303,2025-07-04 11:00:00
16212,40.5841436895483,-73.9395153872853,2025-07-04 19:00:00
16212,40.7506056663158,-73.9853239059448,2025-07-04 22:00:00
16212,40.5952441792535,-73.9551571011543,2025-07-05 13:00:00
16212,40.7506137940318,-73.9885640144348,2025-07-05 14:00:00
16212,40.5952441792535,-73.9551571011543,2025-07-06 08:00:00
16212,40.7506137940318,-73.9885640144348,2025-07-06 09:00:00
16213,40.6090656243329,-73.9577722549438,2025-06-30 08:00:00
16213,40.738665000000005,-73.975303,2025-06-30 09:00:00
16213,40.5853251491669,-73.9520234015545,2025-06-30 12:00:00
16213,40.5989650703809,-73.9376020431519,2025-06-30 15:00:00
16213,40.5987936107179,-73.95654078284271,2025-06-30 16:00:00
16213,40.5952441792535,-73.9551571011543,2025-07-01 08:00:00
16213,40.7506137940318,-73.9885640144348,2025-07-01 17:00:00
16213,40.718090320753795,-73.99999866268371,2025-07-02 09:00:00
16213,40.7506137940318,-73.9885640144348,2025-07-02 12:00:00
16213,40.5853251491669,-73.9520234015545,2025-07-03 10:00:00
16213,40.5952441792535,-73.9551571011543,2025-07-03 14:00:00
16213,40.6206626177379,-73.99236038395,2025-07-03 17:00:00
16213,40.5952441792535,-73.9551571011543,2025-07-04 10:00:00
16213,40.715401768684394,-73.99648499999999,2025-07-04 11:00:00
16213,40.7506056663158,-73.9853239059448,2025-07-04 22:00:00
16213,40.5952441792535,-73.9551571011543,2025-07-05 12:00:00
16213,40.7506137940318,-73.9885640144348,2025-07-05 15:00:00
16214,40.5853251491669,-73.9520234015545,2025-06-30 11:00:00
16214,40.7506137940318,-73.9885640144348,2025-07-01 08:00:00
16214,40.5952441792535,-73.9551571011543,2025-07-02 11:00:00
16214,40.7506137940318,-73.9885640144348,2025-07-02 13:00:00
16214,40.5952441792535,-73.9551571011543,2025-07-04 12:00:00
16214,40.7506137940318,-73.9885640144348,2025-07-04 13:00:00
16214,40.7506056663158,-73.9853239059448,2025-07-04 22:00:00
16214,40.6142911076121,-73.9951092811548,2025-07-05 02:00:00
16214,40.6290339815349,-74.00538142897791,2025-07-05 23:00:00
16214,40.5952441792535,-73.9551571011543,2025-07-06 09:00:00
16214,40.7506137940318,-73.9885640144348,2025-07-06 10:00:00
16214,40.756567978468,-73.99236038395,2025-07-06 21:00:00
16215,40.5952441792535,-73.9551571011543,2025-06-30 09:00:00
16215,40.7506137940318,-73.9885640144348,2025-06-30 11:00:00
16215,40.5952441792535,-73.9551571011543,2025-07-01 12:00:00
16215,40.7506137940318,-73.9885640144348,2025-07-01 13:00:00
16215,40.59855225,-73.959401,2025-07-03 10:00:00
16215,40.5860602070524,-73.92983436584471,2025-07-03 11:00:00
16215,40.6440860194502,-74.0113359689713,2025-07-03 16:00:00
16215,40.5952441792535,-73.9551571011543,2025-07-04 07:00:00
16215,40.7506137940318,-73.9885640144348,2025-07-04 08:00:00
16215,40.7163466485848,-73.98854255676271,2025-07-05 18:00:00
16215,40.6001421933429,-73.9911035681357,2025-07-06 13:00:00
16215,40.60412781374271,-73.99744495198001,2025-07-06 20:00:00
16216,40.5952441792535,-73.9551571011543,2025-06-30 09:00:00
16216,40.738665000000005,-73.975303,2025-06-30 10:00:00
16216,40.71648,-73.99660873,2025-07-02 13:00:00
16216,40.715401768684394,-73.99648499999999,2025-07-02 13:00:00
16216,40.7617781376584,-73.83262781064009,2025-07-02 16:00:00
16216,40.761295499764,-73.83177775947179,2025-07-02 18:00:00
16216,40.5952441792535,-73.9551571011543,2025-07-03 07:00:00
16216,40.7506137940318,-73.9885640144348,2025-07-03 08:00:00
16216,40.5952441792535,-73.9551571011543,2025-07-04 08:00:00
16216,40.7506137940318,-73.9885640144348,2025-07-04 08:00:00
16216,40.7506056663158,-73.9853239059448,2025-07-04 22:00:00
16216,40.5952441792535,-73.9551571011543,2025-07-05 07:00:00
16216,40.7506137940318,-73.9885640144348,2025-07-05 08:00:00
16216,40.5854224041312,-73.94927388906841,2025-07-05 19:00:00
16216,40.5952441792535,-73.9551571011543,2025-07-06 11:00:00
16216,40.60003,-73.944664,2025-07-06 22:00:00
16208,40.5952441792535,-73.9551571011543,2025-06-30 08:00:00
16208,40.738665000000005,-73.975303,2025-06-30 10:00:00
16208,40.7506137940318,-73.9885640144348,2025-06-30 13:00:00
16208,40.6129751063909,-73.9825344085693,2025-07-01 12:00:00
16208,40.7479014431656,-73.9868911665135,2025-07-02 12:00:00
16208,40.7269462673428,-73.9914880743048,2025-07-02 20:00:00
16208,40.6142911076121,-73.9951092811548,2025-07-02 22:00:00
16208,40.5952441792535,-73.9551571011543,2025-07-03 07:00:00
16208,40.738665000000005,-73.975303,2025-07-03 09:00:00
16208,40.5952441792535,-73.9551571011543,2025-07-04 12:00:00
16208,40.7506056663158,-73.9853239059448,2025-07-04 22:00:00
16208,40.5952441792535,-73.9551571011543,2025-07-05 11:00:00
16208,40.7506137940318,-73.9885640144348,2025-07-05 12:00:00
16208,40.599863092092,-73.9417598862622,2025-07-06 00:00:00
16208,40.5952441792535,-73.9551571011543,2025-07-06 09:00:00
16208,40.7506137940318,-73.9885640144348,2025-07-06 09:00:00
16209,40.5853251491669,-73.9520234015545,2025-06-30 13:00:00
16209,40.5952441792535,-73.9551571011543,2025-07-01 08:00:00
16209,40.7506137940318,-73.9885640144348,2025-07-01 08:00:00
16209,40.7506137940318,-73.9885640144348,2025-07-02 09:00:00
16209,40.5853251491669,-73.9520234015545,2025-07-02 18:00:00
16209,40.6090656243329,-73.9577722549438,2025-07-04 10:00:00
16209,40.609106876982295,-73.95825127574909,2025-07-04 11:00:00
16209,40.7506137940318,-73.9885640144348,2025-07-04 12:00:00
16209,40.7506056663158,-73.9853239059448,2025-07-04 22:00:00
16209,40.5952441792535,-73.9551571011543,2025-07-05 12:00:00
16209,40.7506137940318,-73.9885640144348,2025-07-05 12:00:00
16209,40.6294736798855,-74.0050199046407,2025-07-06 00:00:00
16209,40.5952441792535,-73.9551571011543,2025-07-06 09:00:00
16209,40.7506137940318,-73.9885640144348,2025-07-06 10:00:00
16218,40.583707,-73.9502539,2025-06-30 05:00:00
16218,40.598689966802,-73.9585038304646,2025-06-30 13:00:00
16218,40.595403131946,-74.00006752632109,2025-06-30 15:00:00
16218,40.5941079718839,-73.9992580631844,2025-06-30 16:00:00
16218,40.737196999999995,-73.99655200000001,2025-07-02 17:00:00
16218,40.734852286139706,-73.9910852909088,2025-07-02 18:00:00
16218,40.7269462673428,-73.9914880743048,2025-07-02 19:00:00
16218,40.7281702336302,-73.9878495820916,2025-07-02 21:00:00
16218,40.7295505980033,-73.9843602377087,2025-07-02 21:00:00
16218,40.7506137940318,-73.9885640144348,2025-07-03 07:00:00
17059,40.763919207747506,-73.9731399591735,2025-07-01 14:00:00
17059,40.7626008743323,-73.96600570272209,2025-07-01 14:00:00
17059,40.8659041838043,-73.8948295340664,2025-07-01 20:00:00
17059,40.733758,-73.988277,2025-07-02 15:00:00
17059,40.73528249691621,-73.9904031515828,2025-07-02 15:00:00
17059,40.7370985738055,-73.99039768167009,2025-07-02 15:00:00
17059,40.730836121896,-73.9976406097412,2025-07-02 15:00:00
17059,40.7334097223263,-74.0028564828262,2025-07-02 19:00:00
17059,40.742565,-74.000508,2025-07-02 19:00:00
17059,40.8624950285106,-73.9010328054428,2025-07-05 08:00:00
17059,40.760089932355896,-73.9740812250819,2025-07-05 09:00:00
17059,40.726104216544,-73.9892131090164,2025-07-05 22:00:00
17059,40.8624950285106,-73.9010328054428,2025-07-06 11:00:00
17059,40.760089932355896,-73.9740812250819,2025-07-06 12:00:00
17059,40.759272,-73.981107,2025-07-06 14:00:00
17059,40.8659041838043,-73.8948295340664,2025-07-06 19:00:00
17060,40.7608098010681,-73.97560216331391,2025-06-30 15:00:00
17060,40.7551622835656,-73.979763159288,2025-06-30 15:00:00
17060,40.8624950285106,-73.9010328054428,2025-06-30 20:00:00
17060,40.756782443929296,-74.0015029907227,2025-07-01 12:00:00
17060,40.8624950285106,-73.9010328054428,2025-07-01 21:00:00
17060,40.739058,-73.99472,2025-07-01 22:00:00
17060,40.738676864716794,-73.9958151502776,2025-07-02 02:00:00
17060,40.760089932355896,-73.9740812250819,2025-07-02 12:00:00
17060,40.8624950285106,-73.9010328054428,2025-07-03 08:00:00
17060,40.760089932355896,-73.9740812250819,2025-07-03 08:00:00
17060,40.8624950285106,-73.9010328054428,2025-07-04 09:00:00
17060,40.759946418020505,-73.976158881095,2025-07-04 19:00:00
17060,40.75839932694621,-73.98532455096999,2025-07-04 19:00:00
17060,40.8624950285106,-73.9010328054428,2025-07-05 10:00:00
17060,40.760089932355896,-73.9740812250819,2025-07-05 11:00:00
17061,40.8624950285106,-73.9010328054428,2025-06-30 07:00:00
17061,40.759382005726,-73.9744715047183,2025-06-30 10:00:00
17061,40.760089932355896,-73.9740812250819,2025-06-30 10:00:00
17061,40.8624950285106,-73.9010328054428,2025-07-01 12:00:00
17061,40.8624950285106,-73.9010328054428,2025-07-02 09:00:00
17061,40.760089932355896,-73.9740812250819,2025-07-02 09:00:00
17061,40.758895420322105,-73.9793586730957,2025-07-02 17:00:00
17061,40.8659041838043,-73.8948295340664,2025-07-02 20:00:00
17061,40.861748534057,-73.91153097152709,2025-07-02 22:00:00
17061,40.822795729989295,-73.9533550929148,2025-07-02 22:00:00
17061,40.826434079304,-73.8920074392603,2025-07-03 08:00:00
17061,40.73528249691621,-73.9904031515828,2025-07-03 21:00:00
17061,40.7346126483789,-73.9921767401439,2025-07-03 22:00:00
17061,40.760089932355896,-73.9740812250819,2025-07-04 10:00:00
17061,40.8749407723745,-73.87947320938109,2025-07-04 21:00:00
17061,40.760089932355896,-73.9740812250819,2025-07-05 15:00:00
17061,40.7037572732322,-73.9184188842773,2025-07-05 20:00:00
17061,40.739058,-73.99472,2025-07-06 01:00:00
17061,40.763624993274,-73.99757623672491,2025-07-06 02:00:00
17061,40.8624950285106,-73.9010328054428,2025-07-06 10:00:00
17061,40.760089932355896,-73.9740812250819,2025-07-06 12:00:00
17061,40.759835230286704,-73.9741902738835,2025-07-06 14:00:00
17062,40.82093,-73.890524,2025-06-30 14:00:00
17062,40.826434079304,-73.8920074392603,2025-06-30 14:00:00
17062,40.762715876834505,-73.987636640668,2025-06-30 22:00:00
17062,40.7608782375,-73.990818,2025-07-01 00:00:00
17062,40.7564898726738,-73.9862680435181,2025-07-01 01:00:00
17062,40.8617186720657,-73.8981109216234,2025-07-01 01:00:00
17062,40.760089932355896,-73.9740812250819,2025-07-01 11:00:00
17062,40.7639385009364,-73.9730883042038,2025-07-01 16:00:00
17062,40.8624950285106,-73.9010328054428,2025-07-02 08:00:00
17062,40.760089932355896,-73.9740812250819,2025-07-02 09:00:00
17062,40.7421883084845,-73.9879241890915,2025-07-02 20:00:00
17062,40.742565,-74.000508,2025-07-02 20:00:00
17062,40.7421274011042,-73.9985812139799,2025-07-02 23:00:00
17062,40.760871,-73.990166,2025-07-03 02:00:00
17062,40.759870082953206,-73.97362781098121,2025-07-04 09:00:00
17062,40.7597662042869,-73.97392052147221,2025-07-04 10:00:00
17065,40.760145234222605,-73.9741845344745,2025-06-30 10:00:00
17065,40.76297676769,-73.9762851467593,2025-07-01 16:00:00
17065,40.7243073052359,-73.9977049827576,2025-07-01 20:00:00
17065,40.7233066289635,-74.0007274682576,2025-07-01 20:00:00
17065,40.737604,-73.997361,2025-07-01 22:00:00
17065,40.760145234222605,-73.9741845344745,2025-07-02 11:00:00
17065,40.757430324317795,-73.97444280771309,2025-07-02 15:00:00
17065,40.7640197737675,-73.99757402816749,2025-07-02 21:00:00
17065,40.7611220996829,-73.9795088768005,2025-07-02 23:00:00
17065,40.7679967046751,-73.9818906784058,2025-07-03 00:00:00
17065,40.8659041838043,-73.8948295340664,2025-07-03 00:00:00
17065,40.8624950285106,-73.9010328054428,2025-07-03 10:00:00
17065,40.760145234222605,-73.9741845344745,2025-07-03 12:00:00
17065,40.757686565655,-73.9692772771005,2025-07-03 13:00:00
17065,40.682558,-73.99300801,2025-07-04 22:00:00
17065,40.6913688972771,-73.991585635449,2025-07-05 00:00:00
17065,40.8659041838043,-73.8948295340664,2025-07-05 02:00:00
17065,40.7163193871377,-73.99466739428341,2025-07-05 11:00:00
17067,40.760145234222605,-73.9741845344745,2025-06-30 09:00:00
17067,40.722638491977705,-73.998001606428,2025-06-30 18:00:00
17067,40.8659041838043,-73.8948295340664,2025-06-30 21:00:00
17067,40.760145234222605,-73.9741845344745,2025-07-01 11:00:00
17067,40.8659041838043,-73.8948295340664,2025-07-01 21:00:00
17067,40.8643936830103,-73.9189767837524,2025-07-03 18:00:00
17067,40.752812398933,-73.9771747434091,2025-07-04 10:00:00
17067,40.760145234222605,-73.9741845344745,2025-07-04 12:00:00
17067,40.7583779361678,-73.9696618269312,2025-07-04 15:00:00
17067,40.86190045133221,-73.89871953687471,2025-07-06 09:00:00
17067,40.747359698579395,-73.88723591059829,2025-07-06 18:00:00
17068,40.760145234222605,-73.9741845344745,2025-07-01 09:00:00
17068,40.87364275972929,-73.9081192016602,2025-07-02 17:00:00
17068,40.7365334476688,-73.9932269507877,2025-07-02 18:00:00
17068,40.7351248519751,-73.99009925734259,2025-07-02 19:00:00
17068,40.7263486455835,-73.9841571450233,2025-07-02 20:00:00
17068,40.752812398933,-73.9771747434091,2025-07-03 16:00:00
17068,40.8618868492401,-73.897663071453,2025-07-04 13:00:00
17068,40.7611220996829,-73.9795088768005,2025-07-05 17:00:00
17068,40.760145234222605,-73.9741845344745,2025-07-05 17:00:00
17068,40.742593,-74.000588,2025-07-05 21:00:00
17068,40.7421274011042,-73.9985812139799,2025-07-05 23:00:00
17068,40.7410955580495,-73.9927053451538,2025-07-06 00:00:00
17068,40.7407873363691,-73.9933187722099,2025-07-06 00:00:00
17068,40.760145234222605,-73.9741845344745,2025-07-06 10:00:00
17063,40.757430324317795,-73.97444280771309,2025-07-01 14:00:00
17063,40.760145234222605,-73.9741845344745,2025-07-03 08:00:00
17063,40.7346126483789,-73.9921767401439,2025-07-03 23:00:00
17063,40.8659041838043,-73.8948295340664,2025-07-04 04:00:00
17063,40.76048438182421,-73.974023830951,2025-07-04 10:00:00
17063,40.760145234222605,-73.9741845344745,2025-07-04 10:00:00
17063,40.754766926940896,-73.9868259429932,2025-07-04 11:00:00
17063,40.7608782375,-73.990818,2025-07-04 21:00:00
17063,40.760871,-73.990166,2025-07-05 00:00:00
17063,40.760145234222605,-73.9741845344745,2025-07-05 11:00:00
17063,40.755235,-73.96838100000001,2025-07-05 20:00:00
17063,40.76430758425929,-73.9888215065002,2025-07-06 19:00:00
17066,40.752812398933,-73.9771747434091,2025-06-30 10:00:00
17066,40.760145234222605,-73.9741845344745,2025-06-30 12:00:00
17066,40.8659041838043,-73.8948295340664,2025-06-30 21:00:00
17066,40.752812398933,-73.9771747434091,2025-07-02 15:00:00
17066,40.7339338844139,-74.0025179079685,2025-07-02 20:00:00
17066,40.760145234222605,-73.9741845344745,2025-07-04 10:00:00
17066,40.7233066289635,-74.0007274682576,2025-07-04 20:00:00
17066,40.7296165908459,-73.98979783058171,2025-07-04 21:00:00
17066,40.7616909474116,-73.99105310440059,2025-07-04 23:00:00
17066,40.7644302666667,-73.987953,2025-07-05 03:00:00
17066,40.8619683980942,-73.925085,2025-07-06 04:00:00
17066,40.8659041838043,-73.8948295340664,2025-07-06 05:00:00
17066,40.788341157017,-73.9533723130016,2025-07-06 18:00:00
17069,40.8671847685775,-73.89717578887941,2025-06-30 15:00:00
17069,40.760145234222605,-73.9741845344745,2025-07-01 09:00:00
17069,40.760145234222605,-73.9741845344745,2025-07-02 10:00:00
17069,40.753727972632106,-73.98368835767091,2025-07-02 13:00:00
17069,40.7461190154566,-73.99307012557979,2025-07-02 18:00:00
17069,40.7523002736096,-73.9756518602371,2025-07-04 09:00:00
17069,40.760145234222605,-73.9741845344745,2025-07-04 09:00:00
17069,40.7589348790191,-73.9791777556416,2025-07-05 15:00:00
17069,40.780482,-73.952901,2025-07-05 22:00:00
17069,40.7819085716777,-73.9486826526737,2025-07-06 01:00:00
17069,40.76430758425929,-73.9888215065002,2025-07-06 01:00:00
17069,40.751768922438394,-74.00419929924509,2025-07-06 14:00:00
4598,40.7340398666616,-73.9931753012184,2025-06-30 13:00:00
